2024-06-13 08:29:00,143 - INFO - pyjong Sleeping...
2024-06-13 08:29:00,158 - INFO - minsu Sleeping...
2024-06-13 08:30:00,153 - INFO - pyjong Sleeping...
2024-06-13 08:30:00,168 - INFO - minsu Sleeping...
2024-06-13 08:31:00,161 - INFO - pyjong Sleeping...
2024-06-13 08:31:00,177 - INFO - minsu Sleeping...
2024-06-13 08:32:00,162 - INFO - pyjong Sleeping...
2024-06-13 08:32:00,193 - INFO - minsu Sleeping...
2024-06-13 08:33:00,177 - INFO - pyjong Sleeping...
2024-06-13 08:33:00,209 - INFO - minsu Sleeping...
2024-06-13 08:34:00,184 - INFO - pyjong Sleeping...
2024-06-13 08:34:00,217 - INFO - minsu Sleeping...
2024-06-13 08:35:00,189 - INFO - pyjong Sleeping...
2024-06-13 08:35:00,220 - INFO - minsu Sleeping...
2024-06-13 08:36:00,192 - INFO - pyjong Sleeping...
2024-06-13 08:36:00,224 - INFO - minsu Sleeping...
2024-06-13 08:37:00,207 - INFO - pyjong Sleeping...
2024-06-13 08:37:00,239 - INFO - minsu Sleeping...
2024-06-13 08:38:00,223 - INFO - pyjong Sleeping...
2024-06-13 08:38:00,255 - INFO - minsu Sleeping...
2024-06-13 08:39:00,237 - INFO - pyjong Sleeping...
2024-06-13 08:39:00,268 - INFO - minsu Sleeping...
2024-06-13 08:40:00,249 - INFO - pyjong Sleeping...
2024-06-13 08:40:00,280 - INFO - minsu Sleeping...
2024-06-13 08:41:00,252 - INFO - pyjong Sleeping...
2024-06-13 08:41:00,284 - INFO - minsu Sleeping...
2024-06-13 08:42:00,263 - INFO - pyjong Sleeping...
2024-06-13 08:42:00,295 - INFO - minsu Sleeping...
2024-06-13 08:43:00,279 - INFO - pyjong Sleeping...
2024-06-13 08:43:00,310 - INFO - minsu Sleeping...
2024-06-13 08:44:00,289 - INFO - pyjong Sleeping...
2024-06-13 08:44:00,321 - INFO - minsu Sleeping...
2024-06-13 08:45:00,302 - INFO - pyjong Sleeping...
2024-06-13 08:45:00,333 - INFO - minsu Sleeping...
2024-06-13 08:46:00,311 - INFO - pyjong Sleeping...
2024-06-13 08:46:00,343 - INFO - minsu Sleeping...
2024-06-13 08:47:00,324 - INFO - pyjong Sleeping...
2024-06-13 08:47:00,356 - INFO - minsu Sleeping...
2024-06-13 08:48:00,334 - INFO - pyjong Sleeping...
2024-06-13 08:48:00,366 - INFO - minsu Sleeping...
2024-06-13 08:49:00,337 - INFO - pyjong Sleeping...
2024-06-13 08:49:00,369 - INFO - minsu Sleeping...
2024-06-13 08:50:00,353 - INFO - pyjong Sleeping...
2024-06-13 08:50:00,385 - INFO - minsu Sleeping...
2024-06-13 08:51:00,361 - INFO - pyjong Sleeping...
2024-06-13 08:51:00,391 - INFO - minsu Sleeping...
2024-06-13 08:52:00,367 - INFO - pyjong Sleeping...
2024-06-13 08:52:00,399 - INFO - minsu Sleeping...
2024-06-13 08:53:00,376 - INFO - pyjong Sleeping...
2024-06-13 08:53:00,407 - INFO - minsu Sleeping...
2024-06-13 08:54:00,387 - INFO - pyjong Sleeping...
2024-06-13 08:54:00,419 - INFO - minsu Sleeping...
2024-06-13 08:55:00,398 - INFO - pyjong Sleeping...
2024-06-13 08:55:00,430 - INFO - minsu Sleeping...
2024-06-13 08:56:00,408 - INFO - pyjong Sleeping...
2024-06-13 08:56:00,440 - INFO - minsu Sleeping...
2024-06-13 08:57:00,424 - INFO - pyjong Sleeping...
2024-06-13 08:57:00,456 - INFO - minsu Sleeping...
2024-06-13 08:58:00,427 - INFO - pyjong Sleeping...
2024-06-13 08:58:00,458 - INFO - minsu Sleeping...
2024-06-13 08:59:00,428 - INFO - pyjong Sleeping...
2024-06-13 08:59:00,475 - INFO - minsu Sleeping...
2024-06-13 09:00:06,405 - INFO - 2024-06-13 09:00:01 BTCUSDT
Trade_Act = [0.98321223 0.00570298 0.01108479]
Long_Act = [0.41285756 0.5871424 ]
Short_Act = [0.51257634 0.4874237 ]
2024-06-13 09:00:06,409 - INFO - 2024-06-13 09:00:01 BTCUSDT
